item_id,title,brand,user_id,rating,timestamp,sub_cat,main_cat,age,gender,location
B002EWD03G,imagine detective nintendo ds,ubisoft,A20PCLR529PAWT,4.0,2009-10-13,Video_Games,Electronics and Technology,18-24,female,USA
B013EXE1D6,intuit quickbooks payroll enhance 2016 old version,intuit,ARRJY9J5KXFP0,5.0,2016-01-16,Software,Electronics and Technology,18-24,female,Australia
B0136JP9MA,xbox limited edition halo 5 guardian wireless controller,microsoft,A11G8P40HHZPRJ,4.0,2016-01-08,Video_Games,Electronics and Technology,18-24,male,USA
B005GMYQ52,wet n wild megalast lip color bare 902c 1 ea,wet n wild,AU901PDZHBN20,3.0,2015-04-23,All_Beauty,Beauty and Fashion,35-44,male,USA
B00E4SC30O,playstation vita walk dead bundle,sony,AEC0O9PKWHP3Z,5.0,2014-01-31,Video_Games,Electronics and Technology,18-24,female,USA
B00M5DUJQ0,corsair game k70 mechanical gaming keyboard backlit red lead cherry mx blue ch-9000076 na,corsair,A17VH34CFCTY3H,5.0,2015-05-23,Video_Games,Electronics and Technology,25-34,female,USA
B000UJA696,alpha industrie man tall size m-65 thigh length zip field coat pocket,alpha industry,A18QPP01239UUD,5.0,2016-01-08,AMAZON_FASHION,Beauty and Fashion,18-24,female,Australia
B00WFJ14MW,microsoft surface pro 3 surface 3 neoprene case sleeve bag casele colorful white,casele,A1GPC0E8EWMCBG,5.0,2015-12-16,AMAZON_FASHION,Beauty and Fashion,18-24,female,India
B00FFINUJK,turbotax home business fed + efile + state 2013 old version,intuit,A2RBFAZ7VHZ8FR,5.0,2014-04-09,Software,Electronics and Technology,25-34,female,India
B005OSFUOY,fifa street playstation 3,electronic art,A9NGX8BVLMF3B,4.0,2014-08-22,Video_Games,Electronics and Technology,18-24,male,Canada
B0053BCML6,animal crossing new leaf,nintendo,AULGX3TS6BXI0,5.0,2013-08-06,Video_Games,Electronics and Technology,35-44,female,India
B00CG0CM3U,leapfrog transformer rescue bot race rescue,leapfrog,A2AZQCV6OXA975,5.0,2016-01-09,Software,Electronics and Technology,18-24,female,USA
