item_id,title,brand,user_id,rating,timestamp,sub_cat,main_cat
B004AQILOM,Redshift 7 Compact,Redshift Compact,A14US1EYIW29Z1,5.0,"06 19, 2015",Software,Electronics and Technology
B000N24EO8,The Sims 2: Celebration Stuff - PC,"by
    
    Electronic Arts",A3HU3MBESNCIEF,5.0,"07 25, 2016",Video_Games,Electronics and Technology
B0000503MO,Gran Turismo 3 A-spec,"by
    
    Sony",A1XF0ABEW9XT9N,5.0,"11 14, 2001",Video_Games,Electronics and Technology
B00XLXW3HG,"Set of 2 Nose Hoops: Yellow Gold Plated & Surgical Steel 20g 5/16"" (8 mm) Nose Hoop Rings",,A2NILJZLVJTF5L,5.0,"02 23, 2016",AMAZON_FASHION,Beauty and Fashion
B00519C7JC,Call of Duty: Black Ops LTO - Playstation 3 (Standard LTO),"by
    
    Activision",A2F4DZDGQ1ZYK5,5.0,"10 15, 2014",Video_Games,Electronics and Technology
B01BM1USIY,SKIN AQUA UV moisture Milk SPF50+ PA+++ 40mL New 2016,,A23D9PG2BAG5G3,5.0,"09 6, 2016",All_Beauty,Beauty and Fashion
B00IG3GPTS,Razer BlackWidow Ultimate 2014 Elite Mechanical Gaming Keyboard - Green Switch,Razer,A3CE0RU7126FZQ,5.0,"01 15, 2016",Video_Games,Electronics and Technology
B00AFISVWQ,"Oyin Handmade Sugar Berries All-Veggie Pomade, 4 Ounce",Oyin Handmade,A1NSPUXAKOV0MH,5.0,"12 30, 2017",All_Beauty,Beauty and Fashion
B00L0X1K1E,2 Piece Womens Sexy Pajamas silk Sleepwear Lingerie Blouse + Shorts Underwear,KINGMAS,AWW8Z0JZBMBEE,1.0,"11 5, 2014",AMAZON_FASHION,Beauty and Fashion
B001584XZO,Xbox 360 ezPak Extreme,"by
    
    ezGear",AEE42UT3ERITN,4.0,"04 28, 2010",Video_Games,Electronics and Technology
B0155OC7ZQ,Call of Duty: Black Ops III &ndash; Steelbook Edition &ndash; Xbox One  - Amazon Exclusive,"by
    
    Activision",AW1SJYUFWC1AW,3.0,"02 27, 2016",Video_Games,Electronics and Technology
B0002A2S26,Halo 2: Limited Collector's Edition,Microsoft,AJQWC5HMQV5PK,5.0,"09 21, 2015",Video_Games,Electronics and Technology
B005AGO4LU,NIKE Women's Flex Supreme TR 4 Cross Trainer,,A1GQ2TRY8J631M,5.0,"06 28, 2017",AMAZON_FASHION,Beauty and Fashion
B00CMN0Z0S,60GB Hard Disk Drive for Xbox 360 Slim,JacobsParts,A1S4GNM5WBGGVD,5.0,"11 24, 2014",Video_Games,Electronics and Technology
B00024C160,Gillette M3 Power Cartridges 8 Count,Gillette,A12BYXPHQVUDMT,1.0,"01 20, 2011",All_Beauty,Beauty and Fashion
B00GLZQR96,Diablo III: Ultimate Evil Edition,"by
    
    Blizzard Entertainment",ALC6LWQXBHIPG,5.0,"08 20, 2014",Video_Games,Electronics and Technology
B000UY3JJK,BitDefender Internet Security 2008 - 2 Years/3 Pc's,Bitdefender,A36QF1I9DT4N6V,4.0,"08 23, 2008",Software,Electronics and Technology
B00005RD6X,Age of Empires 2: Gold Edition,"by
    
    Microsoft Game Studios",A2OAABWOKEVKHC,4.0,"11 11, 2001",Video_Games,Electronics and Technology
B01FXEZKJS,Queenie Ke Women's Medium Support Strappy Back Energy Sport Bra Cotton Feel,,A2M9JLMTMGZEXI,5.0,"04 16, 2018",AMAZON_FASHION,Beauty and Fashion
B00JPCX7YK,AvaCostume Women's Anime Cosplay French Apron Maid Fancy Dress Costume,AvaCostume,A1V9QNPG9PFR8C,4.0,"08 15, 2015",AMAZON_FASHION,Beauty and Fashion
B000KPIHQ4,Powerstep Pinnacle Orthotic Shoe Insoles,,A2HMUOI5K2W260,5.0,"09 19, 2011",AMAZON_FASHION,Beauty and Fashion
B00002STAQ,Tecmo Super Bowl III: Final Edition,Unknown,A2ZPDM35M4V9Y5,5.0,"02 22, 2017",Video_Games,Electronics and Technology
B001KC00KC,Ricochet Lost Worlds [Download],"by
    
    Amazon Digital Services LLC",A3PR2HQ3OGRWAN,5.0,"10 3, 2016",Video_Games,Electronics and Technology
B007YT34TY,EVO FLEX Sunnies Flexible Tanning Bed Goggles Eye Protection UV PINK Glasses,Super Sunnies,ACB64SRW83EVB,5.0,"07 2, 2017",All_Beauty,Beauty and Fashion
B012CSHR6M,Women Celeb Floral Deep V Long Sleeve Playsuit Coctail Jumpsuit Shorts Romper,Popbop,A3SEKOOEVTZRCW,5.0,"10 21, 2015",AMAZON_FASHION,Beauty and Fashion
B00LKV44FU,PS3 Bluetooth Headset,Sony,A1UV4LAFL2YNS2,2.0,"10 29, 2012",Video_Games,Electronics and Technology
B00004XQOK,Total 3D Home Deluxe 3.0,Riverdeep,A22OIGSY759ZVS,4.0,"07 8, 2001",Software,Electronics and Technology
B00EEPCMGM,Jane Stone Exquisite Luxury Clear Crystal Neon Yellow Bib Bubble Flower Black Chain Necklace Bauty Wedding Bridal Jewelry(Fn0918-Neon Yellow),,A2QTFQNGHZHTAP,5.0,"07 6, 2016",AMAZON_FASHION,Beauty and Fashion
B00ZM5OXD8,Dishonored 2 - PlayStation 4,"by
    
    Bethesda",A2W8BOX24XJ3UW,4.0,"01 11, 2017",Video_Games,Electronics and Technology
B003XH69PW,UpSpring C-Panty C Section Underwear for Support Recovery & Slimming - High Waisted Panty with C Section Scar Treatment,UpSpring Baby,A37NSVUKV702ME,4.0,"02 29, 2016",AMAZON_FASHION,Beauty and Fashion
B0001NE48U,Star Wars Battlefront - PlayStation 2,"by
    
    LucasArts",AJX0Q5B0QEP57,3.0,"10 14, 2004",Video_Games,Electronics and Technology
B00002ST3U,The Legend of Zelda: Link's Awakening,"by
    
    Nintendo",ARB38LK2ZLCI7,5.0,"07 30, 2014",Video_Games,Electronics and Technology
B00001X50M,Metal Gear Solid,Konami,A7DLGFZYX4GXV,3.0,"11 22, 2016",Video_Games,Electronics and Technology
B00FZ0E0HE,Webroot Antivirus 2018 | 3 Device | 1 Year | PC Download [Obsolete],Webroot,ARY8SOWYJN3F0,5.0,"02 21, 2016",Software,Electronics and Technology
B000TG530M,Call of Duty 4: Modern Warfare - Xbox 360,"by
    
    Activision",AY1MXH1ND54HT,5.0,"09 4, 2017",Video_Games,Electronics and Technology
B000FI4S1E,Fruits &amp; Passion Blue Refreshing Shower Gel - 6.7 fl. oz.,Fruits & Passion,A2ZRDLVOBMLVR,5.0,"03 25, 2012",All_Beauty,Beauty and Fashion
B00004SW01,InterAct Memory Card Plus (Sega Saturn),"by
    
    InterAct",ASH3PTA3MONAO,1.0,"03 10, 2011",Video_Games,Electronics and Technology
B00S9SH7V0,BenQ Zowie EC2-A E-Sports Ergonomic Optical Gaming Mouse,BenQ,A1FJEHYLWI4X7K,5.0,"07 8, 2015",Video_Games,Electronics and Technology
B00R9NWEFA,Electronic Arts Sports: Rory McIlroy PGA Tour - Xbox One,"by
    
    Electronic Arts",AY7RGY9FSXVBQ,5.0,"10 19, 2017",Video_Games,Electronics and Technology
B005WWZUQ0,Battlefield 3 [Download],"by
    
    Electronic Arts",A3MU2LM3XLKHUO,1.0,"11 8, 2013",Video_Games,Electronics and Technology
B01F3Y79TW,Sades Wired 3.5mm Stereo Universal Gaming Headset with Microphone (SA708 GT) - Black/Blue,SADES,A2KM23ILAXZKAC,4.0,"06 11, 2017",Video_Games,Electronics and Technology
B00002SV4N,Vandal Hearts,Konami,AKF7MXCEFQ2RZ,5.0,"12 20, 2000",Video_Games,Electronics and Technology
B01E0DO7GU,"New York Biology Super Vitamin C Serum L Ascorbic Acid for Age Spots, Dark Cirlces, Wrinkles and Fine Lines, 1 oz",,A6UFLUAQVOUFX,4.0,"06 21, 2016",All_Beauty,Beauty and Fashion
B00NQT48OG,PowerA Spectra Illuminated Controller for Xbox One,"by
    
    PowerA",A2CN2N4RFRU1FC,1.0,"12 26, 2016",Video_Games,Electronics and Technology
B00MV1FGH8,NBA 2K15 [Online Game Code],"by
    
    2K",AQJLGPXU5P6FS,1.0,"08 5, 2015",Video_Games,Electronics and Technology
B01879GXXI,"BENGOO Gaming Earbuds with Dual Mic Deep Bass Vibration for Xbox One Controller, PS4, Nintendo Switch, PC, Cellphone, Noise Cancelling 4D Stereo in-Ear Headphones",BENGOO,AMRJDKS56UJG8,4.0,"03 13, 2017",Video_Games,Electronics and Technology
B00J2S89CW,Womens Fascinator Hat with Clip and Brooch A-black,AM CLOTHES,A3O3G4NQ2VAVSC,1.0,"07 8, 2015",AMAZON_FASHION,Beauty and Fashion
B000VJRU44,Wii Fit Game with Balance Board,"by
    
    Nintendo",A2QVKDXPYQ6YLL,5.0,"04 3, 2009",Video_Games,Electronics and Technology
B01FS43VMQ,Ammazona Womens Butterfly Wallet Card Holder Coin Purse Clutch Handbag,Ammazona,A1GVWPAI0Z47S0,5.0,"01 10, 2017",AMAZON_FASHION,Beauty and Fashion
B000GHRZN2,Carhartt Men's Loose Fit Five Pocket Canvas Carpenter Pant B159,,AGRI0EQR9Y4GQ,5.0,"10 14, 2017",AMAZON_FASHION,Beauty and Fashion
B001D7T2VC, Darksiders,"by
    
    THQ Nordic",A1X93F71HW3ZNU,4.0,"04 11, 2010",Video_Games,Electronics and Technology
B0000640A9,Hunter: The Reckoning,Interplay,A3709BKACND1OF,5.0,"06 14, 2002",Video_Games,Electronics and Technology
B0072A4JVW,PDP PSVita Trigger Grips,"by
    
    PDP",A18VD7IQYIA9QN,5.0,"09 6, 2014",Video_Games,Electronics and Technology
B001BKFIGO,Game Boy Advance SP Shell,"by
    
    Japan",A3GNL2F86PUZZ6,3.0,"02 27, 2012",Video_Games,Electronics and Technology
B004E3ION4,"BIC Comfort 3 Advance Men's Disposable Razor, 4-Count",BIC,AQ6AGWKWMTY8H,2.0,"05 13, 2018",All_Beauty,Beauty and Fashion
B0154490SO,Zando Women's 3/4 Length Soft Stretchy Plus Size Crop Seamless Capri Leggings Lightweight Modal Smooth Pants 2 Pack (Black & Navy) US 2X Plus-US 3X Plus,Zando,A2A2ULUKJDNQE6,4.0,"02 13, 2018",AMAZON_FASHION,Beauty and Fashion
B00011QUDE,"Helen of Troy 1514 Brush Iron, White, 1 1/2 Inches Barrel",Helen Of Troy,A2LHFW4Q0UWIFA,3.0,"10 26, 2016",All_Beauty,Beauty and Fashion
B002I0K6Q8,Street Fighter X Tekken - Playstation 3,"by
    
    Capcom",A1K6RI7A1ACE74,2.0,"04 7, 2017",Video_Games,Electronics and Technology
B0016PV4VW," Webroot Spy Sweeper With Antivirus 3-PC [Old Version]"" />",Webroot,A705S7N6AXFCU,5.0,"03 27, 2009",Software,Electronics and Technology
B015SOSMXY,ZOEREA Unisex Newborn Baby Romper Long Sleeve Christmas Sweaters Coat Deer Red 6M (0-3month),ZOEREA,A1CQ4MLUCKEN6V,4.0,"12 15, 2015",AMAZON_FASHION,Beauty and Fashion
B00R4HY37I,Amoretu Womens Elegant Lingerie Lace-trimmed Slip Adjustable Bodycon Chemise Blue,Amoretu,AOK3HQQAH7SKX,4.0,"08 31, 2016",AMAZON_FASHION,Beauty and Fashion
B00005V9R6,Hoyle Card Games 2003 - PC/Mac,"by
    
    Sierra",A347F3FI8SAWEV,1.0,"05 28, 2012",Video_Games,Electronics and Technology
B00B1NZN5M,AULA 120560 Ghost Shark Expert Gaming Mouse,AULA,A2WDQ4WFNB0Q01,5.0,"02 7, 2015",Video_Games,Electronics and Technology
B00004YRQ9,PlayStation 2 Dualshock Controller Black,"by
    
    Sony",A3082ZTQD6YJFD,4.0,"08 11, 2002",Video_Games,Electronics and Technology
B0000D12XI,Max Payne 2: The Fall of Max Payne,"by
    
    Rockstar Games",A1IRBYOY6E72NT,5.0,"01 23, 2004",Video_Games,Electronics and Technology
B006VRWPVS,Norton 360 Premier 6.0  (3PC/1 User),Symantec,A12Z4AXEA93WMU,5.0,"08 8, 2012",Software,Electronics and Technology
B017STUIG6,"Vitamin C Facial Serum with Hyaluronic Acid &amp; Peptide Complex - Immediate Results! Reduce Wrinkles, Fine Lines &amp; Remove Dark Spots. All In One Anti Aging Moisturizer Wrinkle Cream by Holy Grail Beauty",,A31UM2MSQGK2T6,5.0,"11 1, 2016",All_Beauty,Beauty and Fashion
B006Y4JR8W,320G HDD Hard Disk Drive For Microsoft Xbox 360 Slim,"by
    
    E-Tree",A17JFMCHKU31T6,5.0,"05 13, 2013",Video_Games,Electronics and Technology
B012B57XSS,"Essential Oil Carry Travel Case - Premium Microfiber Quality: Holds 10 Bottles - Size 5ML, 10ML, 15ML and 10ML Roll-ons. Great for Young Living Essential Oils, doTerra, Bulk Apothecary oils, Natures Sunshine and more (Eggplant)",,A2TKC5KLBIFKXW,5.0,"06 4, 2016",All_Beauty,Beauty and Fashion
B00GYYVU6Y,Paula Deen Silly Salt,,AQEBNY11ICXH9,5.0,"11 21, 2015",All_Beauty,Beauty and Fashion
B00MTWV0II,Razer BlackWidow Chroma: Clicky RGB Mechanical Gaming Keyboard - 5 Macro Keys - Razer Green Mechanical Switches (Tactile and Clicky),Razer,A2O35YSQQX15LR,5.0,"10 31, 2015",Video_Games,Electronics and Technology
B000EOTRWY,"<span class=""a-size-medium a-color-secondary""",Winestate Publications Inc,A30JPZ9TZ7I61U,3.0,"07 13, 2012",Magazine_Subscriptions,Media and Entertainment
B01BFWVOTW,Pastel by Vivienne Women's Rayon Jersey Swing Dress Large Dusty Blue,Pastel by Vivienne,AR2TKF9C6VSLW,5.0,"04 20, 2017",AMAZON_FASHION,Beauty and Fashion
B00XX27DHU,SUNNOW® Women's Girls Y-shaped Alloy Simple Bar Tassel Pendant Long Necklace (Silver color),,A138OQDH61VGAV,1.0,"10 9, 2016",AMAZON_FASHION,Beauty and Fashion
B00004U1R4,102 Dalmatians: Puppies to the Rescue,Playstation,A1TFDKUEQTB2VW,5.0,"09 14, 2014",Video_Games,Electronics and Technology
B00000K4YH,Performance Mega Memory Card,Playstation,A3JGARGRVUA4NZ,1.0,"03 13, 2002",Video_Games,Electronics and Technology
B00MBYAPD0,Recovery piercing aftercare spray 1.5oz,Recovery,A1E1RQQX2AMR1T,5.0,"07 14, 2018",All_Beauty,Beauty and Fashion
B003ZSP0WW,Xbox 360 Wireless Controller - Glossy Black,Microsoft,AUOD0QV2NMCK8,5.0,"02 19, 2016",Video_Games,Electronics and Technology
B00DWXUYN0,HORI Retro Mario Hard Pouch for NEW 3DS XL and Nintendo 3DS XL,"by
    
    Hori",A26F40MSSKQ17X,5.0,"10 28, 2015",Video_Games,Electronics and Technology
B00LN0O0VG,Razer Kraken USB - Black Noise Isolating Over-Ear Gaming Headset with Mic - Compatible with PC &amp; Playstation 4,Razer,A17H58DOUJ2MIZ,3.0,"03 21, 2017",Video_Games,Electronics and Technology
B00B5P23SG,VHS to DVD 7.0 Deluxe,Honestech,AK4116SPT4E13,5.0,"11 3, 2013",Software,Electronics and Technology
B00006KOAX,"<span class=""a-size-medium a-color-secondary""",Bauer Consumer Media Ltd,A1Q7GY2FFBD6RS,4.0,"12 7, 2005",Magazine_Subscriptions,Media and Entertainment
B00TZWS5XS,Bluetime Womens Casual Lapel Campus Plaid Shirt Flannel Charming Top Blouse,BLUETIME,A17JAK084TGB4I,2.0,"06 28, 2015",AMAZON_FASHION,Beauty and Fashion
B00HUW2SUQ,KontrolFreek FPS Freek CQC Signature - PS4,,A2CEPO6AGCSSAO,5.0,"12 21, 2014",Video_Games,Electronics and Technology
B009IR1SR0,Command and Conquer The Ultimate Collection [Online Game Code],"by
    
    Electronic Arts",A32PNH826BVAYR,5.0,"01 26, 2015",Video_Games,Electronics and Technology
B00002AH2U,Gameboy Color AC Adapter,"by
    
    High Frequency",A19GSXB4JM1UJX,5.0,"04 3, 2015",Video_Games,Electronics and Technology
B0185GSQOC,Women's Elegant Inlaid Zircon Cushion Cut Halo Engagement Ring,,A1TNRUBQY06QUC,2.0,"03 4, 2016",AMAZON_FASHION,Beauty and Fashion
B0009XEC0M,Battalion Wars - Gamecube,"by
    
    Nintendo",A2DPI3EV45AP4F,5.0,"05 11, 2015",Video_Games,Electronics and Technology
B00G212LOY,"2014 Edition - Instant Immersion Spanish Levels 1,2,3",Instant Immersion,A2LWGK0XUFLVDP,4.0,"10 9, 2014",Software,Electronics and Technology
B00JH15Y3Q,PS4 Console Designer Skin for Sony PlayStation 4 System plus Two(2) Decals for: PS4 Dualshock Controller Ice Flame,"by
    
    247Skins",A3FGP0AN8VDPDB,5.0,"01 26, 2016",Video_Games,Electronics and Technology
B00006J9HW,"<span class=""a-size-medium a-color-secondary""",Madavor Media Llc,A16VX5QAYQNKH1,3.0,"11 21, 2014",Magazine_Subscriptions,Media and Entertainment
B01GW8YYJQ,FIFA 17 - SteelBook Edition - PlayStation 4,"by
    
    Electronic Arts",A1O9AU1F1O9JSB,5.0,"03 17, 2017",Video_Games,Electronics and Technology
B00HHIPQ98,Tales of Zestiria - PlayStation 3,Bandai Namco Games,AVB1SRIEYJPCJ,5.0,"02 10, 2016",Video_Games,Electronics and Technology
B01574SORE,PlayStation 4 500GB Console - Star Wars Battlefront Bundle[Discontinued],"by
    
    Sony",A1A83V1U1E10W8,3.0,"12 14, 2015",Video_Games,Electronics and Technology
B00Y2O0O1U,Crystal Case For NEW 2015 Nintendo 3DS XL Clear Hard Shell Cover,Cotechs,A2I33LHYQ0WAPY,4.0,"02 7, 2018",Video_Games,Electronics and Technology
B00OC1DZEQ,Superdry Men's Tri-Color Logo Entry Hoodie-Eclipse Navy-Large,,A2KB03SMVF0VRS,4.0,"06 23, 2015",AMAZON_FASHION,Beauty and Fashion
B00YI8BE3C,Calvin Klein Blazer Natural Solid Cotton Blend New Men's Suit Sep. (46 Long),,AVV2LWUFI1CY1,4.0,"08 11, 2018",AMAZON_FASHION,Beauty and Fashion
B005S0KH7I,Logitech Gaming Keyboard G105 Call of Duty: MW3 Edition,Logitech,AKVK4WJMSD9D1,4.0,"05 12, 2013",Video_Games,Electronics and Technology
B01DKQAXC0,Bali Secrets Natural Deodorant - Organic &amp; Vegan - For Women &amp; Men - All Day Fresh - Strong &amp; Reliable Protection - 2.5 fl.oz/75ml [Scent: Sandalwood],,A2HEGEIPPKNK2X,1.0,"09 20, 2017",All_Beauty,Beauty and Fashion
B0000DJX7I,Grand Theft Auto Double Pack: Grand Theft Auto III / Grand Theft Auto: Vice City,Rockstar Games,A19LYRIDIGEO13,4.0,"10 19, 2003",Video_Games,Electronics and Technology
B005GWU110,Who Wants to Be A Millionaire - Xbox 360,"by
    
    Ubisoft",A3N81AMVS5F681,4.0,"12 2, 2012",Video_Games,Electronics and Technology
B014US02ZA,Thrustmaster T150 RS Racing Wheel for PlayStation4/PlayStation3/PC - PlayStation 3; PlayStation 2; PlayStation,"by
    
    ThrustMaster",A22ER1LQSMLUEX,5.0,"05 24, 2016",Video_Games,Electronics and Technology
B0092FVV2K,Aquabelle Swimsuits for All Women's Chlorine Resistant Bike Short 14 Black,Aquabelle,A3H8ZPYPA43PLN,3.0,"07 24, 2014",AMAZON_FASHION,Beauty and Fashion
B01F9HMO9S,Battlefield 1 - Xbox One,"by
    
    Electronic Arts",A2O3FIW1PTHDYS,5.0,"02 23, 2018",Video_Games,Electronics and Technology
B000NPTOTK,Final Fantasy (PSP),"by
    
    Square Enix",A259S2Q65ICNXX,4.0,"05 19, 2012",Video_Games,Electronics and Technology
B00006C28Y,Conflict Desert Storm - Xbox,"by
    
    2K",A12R9I3Z9TH97Y,5.0,"07 9, 2003",Video_Games,Electronics and Technology
B019GXXRRO,eBoot Wall Power AC Charger Adapter for Nintendo Wii U GamePad,"by
    
    eBoot",A2RMBVON5SLFZU,5.0,"01 10, 2018",Video_Games,Electronics and Technology
B006QRMR4S,"Nintendo 3DS, Pearl Pink","by
    
    Nintendo",A1GRL34KDOQRPY,5.0,"10 26, 2014",Video_Games,Electronics and Technology
B00ANHBGZ8,Nyko Uboost - 2X Power for up to 10 Hours Playtime for Wii U GamePad,"by
    
    Nyko",A2JQ2FIXGVG6R,1.0,"09 30, 2016",Video_Games,Electronics and Technology
B000CI83LI,Breath of Fire III - Sony PSP,"by
    
    Tommo",A1M0KMNNDQYL1D,5.0,"03 25, 2015",Video_Games,Electronics and Technology
B01EYBEFJC,"pxmoda Mujer Denim Stretch Jeans Skinny Ripped Distressed Pantalones , XX - Large, Blue",Pxmoda,A2RJ9D1UUPSWG9,4.0,"09 10, 2017",AMAZON_FASHION,Beauty and Fashion
B000066RKC,The Thing,Vivendi Universal,A25X7CWV92QFXD,4.0,"09 5, 2014",Video_Games,Electronics and Technology
B000VM0AK2,Super Collapse Puzzle Gallery - PC,"by
    
    Mumbo Jumbo",A305Z6TGT4D7YO,4.0,"02 27, 2012",Video_Games,Electronics and Technology
B00004U5VS,SSX,EA Sports,AL6F0CKCBB7IU,5.0,"12 22, 2000",Video_Games,Electronics and Technology
B005GISNLY,Encore Software The Print Shop 3.0 Deluxe DSA,Encore,A1FMY29KHZ3XOE,4.0,"08 11, 2013",Software,Electronics and Technology
B00B7Y5XVY,2 pcs Analog Stick Thumbstick Replacement for Xbox 360 Controller,NIKINGSTORE,A2Y3HSVW9DT4WJ,4.0,"10 20, 2016",Video_Games,Electronics and Technology
B00EFRN2KY,The Sims 4 Premium Edition,"by
    
    Electronic Arts",A2DB86YBROBUBG,1.0,"11 2, 2014",Video_Games,Electronics and Technology
B00U8H9P42,Virgin Mary Print Rhinestone Studded Side 2 Way Satchel SET Black,BlingDay,A6SEWUDCYTBN2,5.0,"11 4, 2015",AMAZON_FASHION,Beauty and Fashion
B01HI8V10E,"<span class=""a-size-medium a-color-secondary""",Meredith Corporation,A3UD37FY1ILNYY,5.0,"12 29, 2016",Magazine_Subscriptions,Media and Entertainment
B001KWE2WE,Wii Dance Dance Revolution Dance Pad Controller,"by
    
    Konami",A3OA13389Q1CNN,1.0,"01 27, 2010",Video_Games,Electronics and Technology
B000J18SR2,Age Of Empires Collector's Edition (Limited Edition),"by
    
    Ensemble Studios",AVWFTNPLWEHBS,5.0,"03 22, 2015",Video_Games,Electronics and Technology
B00342WGQW,Kakuro Epic [Download],"by
    
    Kristanix Studios",A298LOLC3E94I5,1.0,"12 27, 2013",Video_Games,Electronics and Technology
B000RLPDZO,Xbox 360 Charge Station 360 - Black,"by
    
    Nyko",A7ZST8H7SZVBL,5.0,"01 11, 2009",Video_Games,Electronics and Technology
B0156HHC5C,JY FASHION® Women's Ruched Sleeveless Lace Long Evening Dress Prom Gown #081 US 14 Mint Green,WHENOW,A34LZRLGU150M1,4.0,"03 14, 2016",AMAZON_FASHION,Beauty and Fashion
B00YNQVGHI,"Oga 7029o Mens Designer Half-rim Spring Hinges Eyeglasses/Spectacles (53-17-135, Black / Green)",-GA,A1J00XIPF4YV1I,1.0,"01 13, 2018",AMAZON_FASHION,Beauty and Fashion
B007AJZ5PY,Nyko Game Case for Vita - PlayStation Vita,"by
    
    Nyko",A3ALTO2LWV8JBC,3.0,"11 30, 2015",Video_Games,Electronics and Technology
B000X2FPXC,"Dr. Woods Pure Almond Liquid Castile Soap, 32 Ounce",Dr. Woods,A15JQ8FR7KMW02,3.0,"10 30, 2014",All_Beauty,Beauty and Fashion
B007JM8ULS,320GB HDD Hard Drive for Xbox 360 Slim - Generic Version,,A2KQRA64CAC4QN,5.0,"07 12, 2013",Video_Games,Electronics and Technology
B0108YZCYQ,Xbox One 1TB Console - Forza Motorsport 6 Bundle,"by
    
    Microsoft",A3875BRQ7JJ956,5.0,"10 15, 2015",Video_Games,Electronics and Technology
B00GLSWBXO,Rii RK300 LED Backlit Gaming Keyboard (7 Color Backlit),Rii,A3DKI1CEXYHQBG,5.0,"06 10, 2017",Video_Games,Electronics and Technology
B00NKXCSBI,Malloom Sexy Padded Bra Tank Tops Caged Bra Vest Crop Top Summer Blouse (Black),MALLOOM,APW0DWPJ32PVK,2.0,"10 19, 2014",AMAZON_FASHION,Beauty and Fashion
B0166NYOVA,Bepei® Women Long Sleeve Zip-up Hoodie Fleece Jacket with Zipper Point Navy L,,A1KYOH13BYV4KC,1.0,"12 27, 2015",AMAZON_FASHION,Beauty and Fashion
B000067FDW,World of Warcraft - Mac / Windows XP / Mac OS X,"by
    
    Blizzard Entertainment",A3DYJX5AT58DTK,5.0,"05 6, 2005",Video_Games,Electronics and Technology
B003I5VN7I,Stay On Satin Large Scarf,Stay On Satin,AFXH8IXH6BHU1,5.0,"02 3, 2012",All_Beauty,Beauty and Fashion
B003NSLGW2,"Grip-iT Analog Stick Covers, Set of 4","by
    
    Total Control",A5NQAIG7B8554,5.0,"02 22, 2016",Video_Games,Electronics and Technology
B00SAYCVTQ,"HyperX Cloud II Gaming Headset - 7.1 Surround Sound - Memory Foam Ear Pads - Durable Aluminum Frame - Works with PC, PS4, PS4 PRO, Xbox One, Xbox One S - Gun Metal (KHX-HSCP-GM)",HyperX,A2ETR2M99XNIHZ,5.0,"01 25, 2018",Video_Games,Electronics and Technology
B019OB663A,"Logitech G502 Proteus Spectrum RGB Tunable Gaming Mouse, 12,000 DPI On-The-Fly DPI Shifting, Personalized Weight and Balance Tuning with (5) 3.6g Weights, 11 Programmable Buttons",Logitech,A15CSJPHD0NUIA,5.0,"12 12, 2016",Video_Games,Electronics and Technology
B00PV515DU,Sony PlayStation Vita WiFi,"by
    
    Sony",A2467OMKHCJ83K,5.0,"02 10, 2017",Video_Games,Electronics and Technology
B00B3PDHBU,Turtle Beach Ear Force XP510 BS-2290-01 5.1 Wireless Surround Sound Gaming Headset,Turtle Beach,A1SOKG5R1XB0JW,2.0,"03 11, 2013",Video_Games,Electronics and Technology
B01A0PVN5A,HORI Nintendo Switch Splatoon 2 Splat &amp; Chat Headset,"by
    
    Hori",A3ACVP23U3JCAN,2.0,"08 10, 2017",Video_Games,Electronics and Technology
B002HEW7SK,"Designer Skin Angel, 20-Ounce Bottle",Designer Skin,A3PGM72LNU95TE,5.0,"10 16, 2008",All_Beauty,Beauty and Fashion
B0029LJIFG,Xbox LIVE 12 Month Gold Membership Card,"by
    
    Microsoft",AAOO3S0S5OU2W,5.0,"03 30, 2014",Video_Games,Electronics and Technology
B00006Z7HV,Treasure Planet,Sony,AFZDS7EUJ8ZK7,4.0,"09 7, 2011",Video_Games,Electronics and Technology
B00008JW20,Solitaire Antics Ultimate - PC/Mac,"by
    
    Masque Publishing",A1CTX9L640IGFU,2.0,"04 21, 2015",Video_Games,Electronics and Technology
B008S0IV9G,QuickBooks for Mac 2013 [OLD VERSION],Intuit,A1J80MFYCGBKAL,2.0,"04 11, 2013",Software,Electronics and Technology
B0064TYOLW,Mass Effect 3 [Online Game Code],"by
    
    Electronic Arts",A7PO33YNYNQEQ,1.0,"03 14, 2012",Video_Games,Electronics and Technology
B0000C0Z0O,Lord of the Rings: Return of the King - PC,"by
    
    Electronic Arts",A1P3YKBLMJYMP3,5.0,"03 19, 2004",Video_Games,Electronics and Technology
B00MNGK5QS,Women Ladies Long Sleeve Embroidered Chiffon Casual Loose Tops Blouse Shirt,Pretty Show,A2G1MZP03WTI49,1.0,"05 2, 2016",AMAZON_FASHION,Beauty and Fashion
B000ICB4T6,"<span class=""a-size-medium a-color-secondary""",Hearst Magazines,A1MIATG72021FL,4.0,"08 6, 2014",Magazine_Subscriptions,Media and Entertainment
B0056CZC2S,KASPERSKY INTERNET SECURITY 2012 3U (WIN XPVISTAWIN 7),Kaspersky,A2PNKB8IU7H442,5.0,"06 4, 2012",Software,Electronics and Technology
B016NA3BQA,Need For Speed Standard Edition - Xbox One Digital Code,"by
    
    Electronic Arts",ASN624DBE1BJS,5.0,"04 28, 2016",Video_Games,Electronics and Technology
B00DSFW5MA,Mayflash Wireless PS3 Controller To PC USB Adapter,Mayflash,A3G5LTOCCD5QNW,4.0,"05 2, 2015",Video_Games,Electronics and Technology
